,zoneName,address,latitude,longitude,서울특별시,세종특별자치시,부산광역시,대구광역시,인천광역시,광주광역시,대전광역시,울산광역시,경기도,강원도,경상남도,경상북도,전라남도,전라북도,충청남도,충청북도,제주특별자치도,중랑구,중구,종로구,은평구,용산구,영등포구,양천구,송파구,성북구,성동구,서초구,서대문구,마포구,동작구,동대문구,도봉구,노원구,금천구,구로구,광진구,관악구,강서구,강북구,강동구,강남구,수원시,고양시,화성시,성남시,용인시,부천시,안양시,시흥시,춘천시,강릉시,원주시,창원시,김해시,포항시,경주시,여수시,순천시,목포시,전주시,군산시,익산시,천안시,아산시,청주시,충주시,기타 경기도 지역,기타 강원도 지역,기타 경상남도 지역,기타 경상북도 지역,기타 전라남도 지역,기타 전라북도 지역,기타 충청남도 지역,기타 충청북도 지역,cluster,core,radius,polygon
1436,장한평역 2번출구(동대문소방서),서울특별시 동대문구 장한로 21(장안동),37.564,127.066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,True,3.3328007486567275,"[[127.06599999999999, 37.56402997259722], [127.06600483529952, 37.564029726522605], [127.06600959120354, 37.56402899233932], [127.06601418962026, 37.56402778210262], [127.06601855504383, 37.56402611568457], [127.0660226157941, 37.56402402044769], [127.06602630519363, 37.56402153079573], [127.06602956266262, 37.5640186876087], [127.0660323347135, 37.56401553757165], [127.0660345758293, 37.5640121324081], [127.06603624921092, 37.564008528030755], [127.06603732738151, 37.56400478362337], [127.06603779263752, 37.56400096066903], [127.06603763733946, 37.563997121940524], [127.06603686403733, 37.56399333046967], [127.06603548542873, 37.56398964851233], [127.06603352415037, 37.56398613652613], [127.0660310124064, 37.56398285217779], [127.06602799143955, 37.56397984939621], [127.06602451085404, 37.56397717748699], [127.06602062780101, 37.5639748803228], [127.06601640604002, 37.56397299562302], [127.06601191489234, 37.56397155433436], [127.06600722810244, 37.56397058012274], [127.06600242262729, 37.5639700889847], [127.06599757737268, 37.5639700889847], [127.06599277189756, 37.56397058012274], [127.06598808510765, 37.56397155433436], [127.06598359395997, 37.56397299562302], [127.06597937219898, 37.5639748803228], [127.06597548914596, 37.56397717748699], [127.06597200856044, 37.56397984939621], [127.06596898759359, 37.56398285217779], [127.06596647584962, 37.56398613652613], [127.06596451457126, 37.56398964851233], [127.06596313596266, 37.56399333046967], [127.06596236266053, 37.563997121940524], [127.06596220736247, 37.56400096066903], [127.06596267261848, 37.56400478362337], [127.06596375078907, 37.564008528030755], [127.06596542417068, 37.5640121324081], [127.0659676652865, 37.56401553757165], [127.06597043733737, 37.5640186876087], [127.06597369480636, 37.56402153079573], [127.0659773842059, 37.56402402044769], [127.06598144495617, 37.56402611568457], [127.06598581037971, 37.56402778210262], [127.06599040879644, 37.56402899233932], [127.06599516470047, 37.564029726522605], [127.06599999999999, 37.56402997259722]]"
1438,송파나루역 3번출구,서울특별시 송파구 오금로19길 5(방이동),37.51,127.113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,True,4.654104268705705,"[[127.11300000000001, 37.51004185536525], [127.11300674738736, 37.510041511733284], [127.1130133839828, 37.5100404864798], [127.1130198008136, 37.51003879643944], [127.11302589251561, 37.51003646936261], [127.11303155906323, 37.51003354345986], [127.11303670741188, 37.510030066774426], [127.11304125302587, 37.51002609639339], [127.1130451212663, 37.51002169751029], [127.11304824861678, 37.510016942354675], [127.11305058372632, 37.51001190900607], [127.11305208825245, 37.5100066801119], [127.11305273749093, 37.51000134153048], [127.11305252078127, 37.50999598092118], [127.11305144168183, 37.50999068630503], [127.1130495179114, 37.509985544619504], [127.11304678105824, 37.50998064029092], [127.11304327606139, 37.50997605384823], [127.11303906047279, 37.509971860600686], [127.11303420351234, 37.509968129401294], [127.11302878493115, 37.50996492151626], [127.11302289370218, 37.509962289618954], [127.11301662655924, 37.509960276925064], [127.11301008640869, 37.50995891648297], [127.11300338063957, 37.509958230631085], [127.11299661936046, 37.509958230631085], [127.11298991359132, 37.50995891648297], [127.11298337344078, 37.509960276925064], [127.11297710629785, 37.509962289618954], [127.11297121506888, 37.50996492151626], [127.11296579648769, 37.509968129401294], [127.11296093952723, 37.509971860600686], [127.11295672393864, 37.50997605384823], [127.11295321894178, 37.50998064029092], [127.11295048208862, 37.509985544619504], [127.1129485583182, 37.50999068630503], [127.11294747921876, 37.50999598092118], [127.1129472625091, 37.51000134153048], [127.11294791174758, 37.5100066801119], [127.11294941627371, 37.51001190900607], [127.11295175138324, 37.510016942354675], [127.11295487873373, 37.51002169751029], [127.11295874697416, 37.51002609639339], [127.11296329258815, 37.510030066774426], [127.1129684409368, 37.51003354345986], [127.11297410748442, 37.51003646936261], [127.11298019918642, 37.51003879643944], [127.11298661601721, 37.5100404864798], [127.11299325261267, 37.510041511733284], [127.11300000000001, 37.51004185536525]]"
1439,보라매 제1공영주차장,서울특별시 관악구 봉천로21길 38(봉천동),37.489,126.934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,True,inf,"[[nan, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf]]"
1441,GS더프레시 용인점,경기 용인시 처인구 금령로55번길 12(김량장동),37.236,127.203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,True,inf,"[[nan, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf]]"
1442,GS더프레시 용인포곡점,경기 용인시 처인구 포곡읍 둔전로47번길 21,37.268,127.219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,True,3.420662771053481,"[[127.219, 37.26803076275937], [127.21900494319678, 37.26803051019754], [127.21900980522639, 37.26802975665911], [127.21901450625448, 37.26802851451716], [127.21901896909026, 37.268026804167626], [127.21902312045412, 37.268024653694404], [127.21902689218075, 37.2680220984082], [127.21903022233852, 37.26801918026674], [127.21903305624632, 37.26801594718584], [127.21903534737149, 37.26801245225258], [127.21903705809376, 37.26800875285368], [127.21903816032318, 37.26800490973317], [127.21903863596113, 37.268000985994966], [127.21903847719769, 37.26799704606676], [127.21903768663971, 37.267993154642056], [127.21903627726815, 37.26798937561794], [127.21903427222485, 37.26798577104588], [127.21903170443257, 37.26798240011286], [127.21902861605439, 37.267979318169495], [127.21902505780137, 37.267976575821216], [127.21902108809996, 37.2679742180973], [127.21901677213252, 37.26797228371152], [127.21901218076714, 37.26797080442643], [127.21900738939391, 37.26796980453185], [127.21900247668701, 37.26796930044602], [127.21899752331298, 37.26796930044602], [127.21899261060608, 37.26796980453185], [127.21898781923284, 37.26797080442643], [127.21898322786745, 37.26797228371152], [127.21897891190002, 37.2679742180973], [127.2189749421986, 37.267976575821216], [127.2189713839456, 37.267979318169495], [127.21896829556741, 37.26798240011286], [127.21896572777514, 37.26798577104588], [127.21896372273184, 37.26798937561794], [127.21896231336028, 37.267993154642056], [127.21896152280229, 37.26799704606676], [127.21896136403885, 37.268000985994966], [127.21896183967681, 37.26800490973317], [127.21896294190623, 37.26800875285368], [127.2189646526285, 37.26801245225258], [127.21896694375366, 37.26801594718584], [127.21896977766147, 37.26801918026674], [127.21897310781924, 37.2680220984082], [127.21897687954585, 37.268024653694404], [127.21898103090972, 37.268026804167626], [127.21898549374549, 37.26802851451716], [127.21899019477358, 37.26802975665911], [127.2189950568032, 37.26803051019754], [127.219, 37.26803076275937]]"
1444,롯데호텔 울산,울산 남구 삼산로 282,35.539,129.338,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,True,8.133918083606712,"[[129.338, 35.53907315008273], [129.3380114956303, 35.53907254952156], [129.33802280250268, 35.53907075769926], [129.33803373495857, 35.53906780403749], [129.3380441134874, 35.53906373703529], [129.338053767674, 35.53905862347274], [129.33806253899684, 35.53905254731439], [129.3380702834311, 35.53904560833059], [129.33807687381338, 35.53903792045926], [129.33808220192975, 35.53902960993504], [129.3380861802927, 35.5390208132165], [129.33808874357766, 35.539011674745524], [129.33808984969548, 35.53900234457555], [129.33808948048383, 35.53899297590771], [129.33808764200506, 35.538983722575274], [129.33808436444704, 35.538974736517694], [129.33807970162712, 35.5389661652858], [129.33807373010865, 35.53895814961898], [129.33806654794387, 35.53895082113425], [129.33805827306367, 35.53894430016515], [129.3380490413414, 35.53893869378579], [129.33803900436163, 35.53893409405277], [129.33802832693135, 35.538930576493584], [129.33801718437365, 35.53892819886646], [129.33800575964898, 35.538927000211956], [129.33799424035104, 35.538927000211956], [129.33798281562636, 35.53892819886646], [129.33797167306864, 35.538930576493584], [129.33796099563835, 35.53893409405277], [129.3379509586586, 35.53893869378579], [129.33794172693632, 35.53894430016515], [129.33793345205615, 35.53895082113425], [129.33792626989134, 35.53895814961898], [129.3379202983729, 35.5389661652858], [129.33791563555297, 35.538974736517694], [129.33791235799492, 35.538983722575274], [129.33791051951619, 35.53899297590771], [129.3379101503045, 35.53900234457555], [129.33791125642236, 35.539011674745524], [129.3379138197073, 35.5390208132165], [129.33791779807027, 35.53902960993504], [129.33792312618664, 35.53903792045926], [129.33792971656888, 35.53904560833059], [129.33793746100315, 35.53905254731439], [129.337946232326, 35.53905862347274], [129.3379558865126, 35.53906373703529], [129.33796626504142, 35.53906780403749], [129.3379771974973, 35.53907075769926], [129.3379885043697, 35.53907254952156], [129.338, 35.53907315008273]]"
1446,창2동 주민센터,서울특별시 도봉구 덕릉로59길 63(창동),37.641,127.036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,True,24.918333219562495,"[[127.036, 37.64122409595448], [127.03603618949573, 37.64122225612979], [127.03607178476092, 37.64121676686559], [127.03610620132235, 37.64120771829546], [127.03613887406101, 37.64119525899665], [127.0361692664914, 37.64117959355052], [127.0361968795707, 37.641160979183255], [127.03622125989287, 37.64113972154225], [127.03624200713374, 37.64111616967739], [127.03625878062414, 37.641090710309626], [127.03627130494387, 37.6410637614811], [127.03627937444391, 37.64103576569081], [127.03628285662332, 37.64100718262887], [127.03628169430478, 37.64097848162835], [127.03627590657354, 37.64095013395891], [127.03626558846399, 37.640922605088484], [127.03625090939923, 37.64089634704037], [127.03623211040903, 37.64087179097098], [127.03620950017236, 37.6408493400903], [127.03618344994865, 37.64082936304117], [127.03615438748183, 37.640812187846194], [127.03612278997686, 37.64079809652159], [127.03608917626384, 37.64078732044651], [127.03605409827904, 37.64078003656383], [127.036018132002, 37.64077636447469], [127.035981867998, 37.64077636447469], [127.03594590172095, 37.64078003656383], [127.03591082373616, 37.64078732044651], [127.03587721002314, 37.64079809652159], [127.03584561251816, 37.640812187846194], [127.03581655005134, 37.64082936304117], [127.03579049982764, 37.6408493400903], [127.03576788959096, 37.64087179097098], [127.03574909060077, 37.64089634704037], [127.035734411536, 37.640922605088484], [127.03572409342645, 37.64095013395891], [127.03571830569523, 37.64097848162835], [127.03571714337667, 37.64100718262887], [127.03572062555608, 37.64103576569081], [127.03572869505612, 37.6410637614811], [127.03574121937585, 37.641090710309626], [127.03575799286625, 37.64111616967739], [127.03577874010712, 37.64113972154225], [127.03580312042929, 37.641160979183255], [127.03583073350859, 37.64117959355052], [127.03586112593898, 37.64119525899665], [127.03589379867763, 37.64120771829546], [127.03592821523907, 37.64121676686559], [127.03596381050426, 37.64122225612979], [127.036, 37.64122409595448]]"
1447,GS슈퍼마켓 포항창포점,경북 포항시 북구 새천년대로1076번길 4,36.064,129.372,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,True,5.810062431394062,"[[129.372, 36.06405225114676], [129.37200826578376, 36.06405182216557], [129.37201639584353, 36.06405054226585], [129.37202425668406, 36.06404843246352], [129.37203171923048, 36.06404552740148], [129.372038660948, 36.06404187478077], [129.37204496785384, 36.06403753457732], [129.37205053638874, 36.06403257805714], [129.3720552751176, 36.06402708660617], [129.37205910623047, 36.06402115039387], [129.37206196682072, 36.064014866892684], [129.37206380991748, 36.06400833927754], [129.37206460525715, 36.064001674731685], [129.3720643397803, 36.06399498268678], [129.37206301784602, 36.06398837302602], [129.37206066116048, 36.06398195427985], [129.37205730842032, 36.06397583184391], [129.3720530146775, 36.063970106248426], [129.37204785043517, 36.063964871507515], [129.37204190048996, 36.06396021357548], [129.3720352625399, 36.06395620893543], [129.37202804557992, 36.06395292334345], [129.3720203681123, 36.06395041074888], [129.3720123562008, 36.06394871240843], [129.37200414140082, 36.06394785620882], [129.3719958585992, 36.06394785620882], [129.37198764379923, 36.06394871240843], [129.37197963188774, 36.06395041074888], [129.3719719544201, 36.06395292334345], [129.37196473746013, 36.06395620893543], [129.37195809951007, 36.06396021357548], [129.37195214956486, 36.063964871507515], [129.37194698532252, 36.063970106248426], [129.3719426915797, 36.06397583184391], [129.37193933883955, 36.06398195427985], [129.371936982154, 36.06398837302602], [129.37193566021972, 36.06399498268678], [129.37193539474288, 36.064001674731685], [129.37193619008255, 36.06400833927754], [129.3719380331793, 36.064014866892684], [129.37194089376956, 36.06402115039387], [129.37194472488244, 36.06402708660617], [129.3719494636113, 36.06403257805714], [129.3719550321462, 36.06403753457732], [129.37196133905204, 36.06404187478077], [129.37196828076955, 36.06404552740148], [129.37197574331597, 36.06404843246352], [129.3719836041565, 36.06405054226585], [129.37199173421627, 36.06405182216557], [129.372, 36.06405225114676]]"
1449,롯데마트 충주점,충북 충주시 봉계1길 49,36.981,127.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,True,inf,"[[nan, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf]]"
1451,GS더프레시 명장점(EV),부산 동래구 반송로 291,35.206,129.102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,True,10.036284338701542,"[[129.102, 35.20609025847349], [129.10201412583032, 35.20608951745267], [129.10202801971485, 35.206087306557755], [129.10204145351645, 35.20608366209157], [129.1020542066525, 35.206078643896156], [129.10206606971676, 35.20607233437014], [129.1020768479181, 35.20606483711577], [129.1020863642788, 35.206056275237756], [129.10209446254038, 35.20604678932189], [129.10210100972967, 35.20603653512664], [129.10210589834202, 35.206025681025636], [129.10210904810648, 35.2060144052429], [129.10211040730408, 35.20600289292647], [129.10210995361678, 35.205991333108265], [129.10210769449412, 35.20597991560018], [129.10210366703086, 35.20596882787739], [129.10209793735785, 35.205958251999995], [129.10209059955608, 35.205948361623605], [129.10208177411212, 35.20593931914792], [129.1020716059395, 35.205931273050155], [129.10206026199936, 35.205924355447], [129.10204792855882, 35.205918679925325], [129.1020348081327, 35.205914339677015], [129.102021116158, 35.205911405968855], [129.10200707745653, 35.205909926972225], [129.10199292254347, 35.205909926972225], [129.101978883842, 35.205911405968855], [129.10196519186732, 35.205914339677015], [129.1019520714412, 35.205918679925325], [129.10193973800065, 35.205924355447], [129.1019283940605, 35.205931273050155], [129.10191822588789, 35.20593931914792], [129.10190940044393, 35.205948361623605], [129.10190206264218, 35.205958251999995], [129.10189633296915, 35.20596882787739], [129.10189230550588, 35.20597991560018], [129.10189004638323, 35.205991333108265], [129.10188959269593, 35.20600289292647], [129.10189095189352, 35.2060144052429], [129.101894101658, 35.206025681025636], [129.10189899027034, 35.20603653512664], [129.10190553745963, 35.20604678932189], [129.10191363572122, 35.206056275237756], [129.1019231520819, 35.20606483711577], [129.10193393028325, 35.20607233437014], [129.10194579334754, 35.206078643896156], [129.10195854648356, 35.20608366209157], [129.10197198028516, 35.206087306557755], [129.1019858741697, 35.20608951745267], [129.102, 35.20609025847349]]"
1452,도봉2동 2공영주차장,서울특별시 도봉구 도봉로156길 6(도봉동),37.673,127.045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,True,21.354678948869203,"[[127.04500000000002, 37.67319204724166], [127.04503102728444, 37.67319047053647], [127.0450615451017, 37.673185766310326], [127.04509105235012, 37.6731780118065], [127.04511906452144, 37.673167334353735], [127.04514512165662, 37.67315390927551], [127.04516879589822, 37.673137957011235], [127.04518969851583, 37.673119739496656], [127.04520748628907, 37.67309955586284], [127.04522186714317, 37.67307773752452], [127.0452326049449, 37.673054642738194], [127.04523952337988, 37.67303065071961], [127.04524250884758, 37.67300615541707], [127.0452415123267, 37.67298155904274], [127.04523655018009, 37.672957265468426], [127.04522770388608, 37.67293367359394], [127.04521511870055, 37.6729111707972], [127.0451990012719, 37.67289012657352], [127.04517961624786, 37.67287088646846], [127.04515728193002, 37.672853766404025], [127.04513236504722, 37.67283904749119], [127.04510527473401, 37.672826971414096], [127.04507645581258, 37.67281773646161], [127.04504638148882, 37.67281149427138], [127.04501554558229, 37.672808347339995], [127.04498445441773, 37.672808347339995], [127.0449536185112, 37.67281149427138], [127.04492354418744, 37.67281773646161], [127.044894725266, 37.672826971414096], [127.0448676349528, 37.67283904749119], [127.04484271807002, 37.672853766404025], [127.04482038375215, 37.67287088646846], [127.04480099872812, 37.67289012657352], [127.04478488129946, 37.6729111707972], [127.04477229611395, 37.67293367359394], [127.04476344981994, 37.672957265468426], [127.04475848767332, 37.67298155904274], [127.04475749115244, 37.67300615541707], [127.04476047662014, 37.67303065071961], [127.04476739505513, 37.673054642738194], [127.04477813285686, 37.67307773752452], [127.04479251371096, 37.67309955586284], [127.04481030148419, 37.673119739496656], [127.0448312041018, 37.673137957011235], [127.0448548783434, 37.67315390927551], [127.04488093547857, 37.673167334353735], [127.04490894764992, 37.6731780118065], [127.04493845489831, 37.673185766310326], [127.0449689727156, 37.67319047053647], [127.04500000000002, 37.67319204724166]]"
